t,x,y,z
1,49.88010171440261,-2.4277142547754256,0.14411668343312622
2,48.51441307468898,3.245168825984985,0.5664581836510726
3,52.33993276102616,14.67209299895231,1.9279824818919367
4,43.491324717057296,21.832609561307034,0.26143769011001083
5,38.84385782658642,30.312423441262695,1.5509243199514535
6,34.24810741901281,35.05741716796507,0.1779106928988443
7,26.770078338347336,43.79662610208416,-4.095172990708084
8,22.942069855593104,45.68777749238046,-1.3433208853457008
9,15.110070328882594,50.752495974454014,0.55047023499107
10,5.8414829292960295,50.425757449581646,-1.6313330416117895
11,-1.74391094350818,47.783490236751234,3.0889836819184087
12,-9.568412929824165,51.51881359903489,4.421540229225744
13,-17.895021937325097,50.04058849562765,3.1399271391426855
14,-19.722549668505266,41.88281734009936,3.4172527454645083
15,-31.545587102393938,39.90909563807297,3.5161484284959776
16,-37.502187678616835,36.730446186021794,-2.4485652550052452
17,-44.159695798116374,28.228060132663895,-0.904867452120639
18,-46.344617480616634,22.831093175437612,0.43820577458686083
19,-44.078265125694045,9.10397277282447,2.633845711006052
20,-45.69509939453337,9.231198117709988,4.544923199376566
21,-50.66585167277304,-0.7255387969738357,0.33741962876661047
22,-49.05563421291938,-9.149252081706182,4.629409947079752
23,-51.597836634105256,-18.783768530825306,4.165364662722085
24,-44.84400417094974,-21.766111702553246,0.43484202082780055
25,-38.31952195670038,-32.964482755953945,3.029185087254187
26,-36.23014614992088,-35.75817391150809,0.8373705401264604
27,-26.451846661817708,-40.63892634143804,0.87882884861465
28,-19.6062718617525,-47.00763407388326,6.691217221903378
29,-16.849006622206034,-50.103267658622,6.191792525914326
30,-6.752303934218453,-51.04248890175552,6.893598483672528
31,0.2885551915616933,-51.07177510120047,1.8425674858004708
32,5.729001791299453,-51.195269334453826,5.258882891490046
33,15.594148605550089,-47.605033063968065,1.0840665945611878
34,24.698507882495214,-44.82226121631401,4.126803069182895
35,32.14467439597556,-38.93537300545753,4.01961484633401
36,35.09005477765912,-32.82643362607293,4.142856030465667
37,42.89692392840005,-27.966671151362817,4.692276013064636
38,45.00068464144116,-20.245389886952342,3.408127764600538
39,46.990963237893446,-14.827897599569884,4.719638472810669
40,48.52981369671749,-2.781567575139496,4.014935951791326
41,47.908268783463186,-1.220578034695306,2.3155755258939594
42,50.29394132380013,11.563090950027073,8.239446749114961
43,45.48422651092437,16.33485263319681,8.617127940630928
44,41.04088764276751,23.779744997799746,6.922502175249503
45,37.77068206908647,31.948879350618974,8.441940862666877
46,31.42727625372723,36.33489885394906,12.993625701047375
47,29.575823221961286,38.047149125927135,4.603125461026657
48,26.043159882636722,49.38446870003573,6.951948814486866
49,13.809971840172896,41.978040849673974,7.937823603480281
50,5.01399978188018,48.309735711672396,6.025179608814601
51,-0.5144918913915044,50.75293850839403,4.9312504426386985
52,-13.626905827850543,44.599758360996134,6.733262768823836
53,-21.46102754671123,45.2091463697727,10.637623824103812
