T,X,Y,Z
0.0,-1490.0,15.0,260.0
0.5,-1490.0,15.500807754442649,260.0
1.0,-1490.0,16.001615508885298,260.0
1.5,-1490.0,16.502423263327948,260.0
2.0,-1490.0,17.0032310177706,260.0
2.5,-1490.0,17.504038772213246,260.0
3.0,-1490.0,18.004846526655896,260.0
3.5,-1490.0,18.505654281098547,260.0
4.0,-1490.0,19.006462035541198,260.0
4.5,-1490.0,19.507269789983845,260.0
5.0,-1490.0,20.008077544426495,260.0
5.5,-1490.0,20.508885298869146,260.0
6.0,-1490.0,21.009693053311793,260.0
6.5,-1490.0,21.510500807754443,260.0
7.0,-1490.0,22.011308562197094,260.0
7.5,-1490.0,22.51211631663974,260.0
8.0,-1490.0,23.01292407108239,260.0
8.5,-1490.0,23.513731825525042,260.0
9.0,-1490.0,24.01453957996769,260.0
9.5,-1490.0,24.51534733441034,260.0
10.0,-1490.0,25.01615508885299,260.0
10.5,-1490.0,25.516962843295637,260.0
11.0,-1490.0,26.017770597738288,260.0
11.5,-1490.0,26.51857835218094,260.0
12.0,-1490.0,27.01938610662359,260.0
12.5,-1490.0,27.520193861066236,260.0
13.0,-1490.0,28.021001615508887,260.0
13.5,-1490.0,28.521809369951534,260.0
14.0,-1490.0,29.022617124394188,260.0
14.5,-1490.0,29.523424878836835,260.0
15.0,-1490.0,30.02423263327948,260.0
15.5,-1490.0,30.525040387722132,260.0
16.0,-1490.0,31.025848142164783,260.0
16.5,-1490.0,31.526655896607434,260.0
17.0,-1490.0,32.027463651050084,260.0
17.5,-1490.0,32.52827140549273,260.0
18.0,-1490.0,33.02907915993538,260.0
18.5,-1490.0,33.529886914378025,260.0
19.0,-1490.0,34.03069466882068,260.0
19.5,-1490.0,34.53150242326333,260.0
20.0,-1490.0,35.03231017770598,260.0
20.5,-1490.0,35.53311793214863,260.0
21.0,-1490.0,36.033925686591274,260.0
21.5,-1490.0,36.53473344103392,260.0
22.0,-1490.0,37.035541195476576,260.0
