t,x,y
2,44.84572162813507,59.2724955498418
4,43.63590450496327,59.34385674633249
6,43.46141939684778,59.382029067534766
8,53.98835149969713,62.57301275564154
10,48.04640260248403,61.35002546480961
12,58.59673108125128,67.37957897028183
14,57.941437488800474,68.86899035476418
16,61.522403189705166,73.63974758552058
18,49.761495673700104,65.59034547771937
20,46.998932136606335,63.746939262334266
22,52.9996563340171,72.33221056725402
24,46.83572368017207,65.31622593064628
26,49.301760648473405,71.05842550226963
28,46.43841659630469,67.20076635414894
30,48.03486712055514,73.64667737806035
32,45.60259512308373,69.1223574700167
34,44.01471843648368,64.96095654481367
36,44.468741024817795,72.34702089873012
38,43.856609760009974,80.0888374753786
40,42.25183841845676,82.9680026906499
42,41.99332576790644,68.26356063239545
44,40.813362317425714,71.12374713857294
46,42.18433831319516,62.10035176049205
48,38.48083423658014,72.44088460812601
50,38.82362804030955,68.9149248925017
52,35.92290793738823,72.75280627041533
54,35.79070613453759,70.69608172508664
56,32.281550793583385,73.60810862869873
58,28.829681099291637,75.3081710764835
60,32.848997550253856,68.94085681749219
62,34.270745718822056,66.24130665889201
64,32.909571113565214,65.97039642674825
66,33.57727078817817,64.36449348301944
68,29.122906846008593,65.21694050163454
70,33.12842967124126,62.437271021820486
72,27.470479802209585,62.685758293198134
74,42.17528912651357,59.36114839615936
76,36.59326744838071,59.425711037610554
78,27.887287539431465,58.177329202051396
80,26.78294357659292,56.51275909459551
82,31.127908262272058,56.07009748891265
84,24.09306216551866,52.18422126662687
86,21.848544921695762,49.00473300465253
88,27.039814971308523,49.647570943610205
90,29.059695151933823,49.07111375705686
92,30.598408209622736,48.42008734372543
94,38.182824823732396,54.32995158710283
96,31.670159328899132,45.34618857698829
98,35.1977029096069,47.9378891260493
100,35.611184587084225,46.45171685194633
102,35.946087738431565,44.450010347976544
104,34.70586352681843,37.62314229752777
106,37.450975145458635,40.75143525334338
108,38.886131444160384,40.57194487752403
110,40.4193908870826,41.33898011746482
112,41.47955390525889,37.10332374059098
114,43.10893681554935,36.76309281365235
116,45.24190904402962,30.969530013002117
118,45.34083665718613,43.775883355920655
120,46.52422610751118,43.81812638309636
122,48.6415229192606,41.05016031396651
124,48.72108689816783,44.74947620703317
126,53.689099458378465,37.405828186263165
128,54.286452018306704,40.149153440406906
130,57.95617263945256,38.065262739816916
132,55.34640067224217,44.482926760723394
134,61.16533732754199,40.944010288314125
136,66.06030219281578,39.725883607536254
138,57.55273638547238,48.97137742578516
140,68.39719674746651,44.58602726813694
142,55.27018962426521,53.59224031757199
144,59.341990174218815,53.51649180096714
146,62.36702775386125,54.475420458798695
148,58.54133357523865,56.98210992471358
150,58.32497410894003,58.52317278580763
152,60.18418479003936,60.11215277864835
154,59.80345328961533,61.74772913280264
156,62.203176636203594,64.02918844123414
158,55.903817318532326,63.82465642689436
160,60.757385711344995,67.47299260630386
162,57.9482562033752,67.93966611218426
164,56.05254619513232,68.5187494178163
166,58.78822319590851,72.68093067899868
168,63.79444533751772,80.23959073430909
170,58.17847276525209,77.42807638441366
172,60.36924557816269,83.87928455113118
174,53.614331264878125,77.26673980497013
176,51.86728484601972,77.44584650235751
178,54.48257866207678,88.1769036074103
180,55.09168739647894,97.97642312780013
182,50.42384544132602,91.36867052896396
184,49.310249768362176,100.0
186,46.01697838274912,96.9539359807664
188,43.12248496096392,83.26170123939282
190,41.36710360338588,83.19318029410489
192,38.783840449641424,89.0165985851321
194,36.68352204237593,88.22767525481349
196,33.678316884551606,90.6099851460411
198,31.69070085409178,88.88529771008876
200,27.431536656442702,92.23656935191156
202,30.457573403251487,81.15475205143167
204,25.287139516308255,85.18596245271168
206,18.364130884378564,89.69562965704107
208,11.387322633345233,92.27374805641797
210,15.138706223097925,83.76021798337631
212,20.31017800135402,75.92162241882376
214,21.691238634411413,72.14267732618244
216,7.763137350606396,76.40942742900336
218,21.39847394362551,67.37619731225242
220,1.0089568072895305,70.66625743546355
222,5.462870347731739,65.68223864731631
224,0.0,62.40163225372755
226,11.664433315380865,58.51393406687582
228,7.886762046132184,55.005834708856405
230,8.977228442516635,51.768979325468564
232,16.17316433780911,50.61792331547807
234,3.188467328247338,42.14035615076546
236,10.57496988493631,41.620676425470826
238,7.618155007858098,35.62326995079122
240,19.967246351236277,40.75628814796558
242,14.681940643865705,32.133658659307244
244,22.732558653843416,36.28945486403072
246,19.46273837612367,27.63528433333253
248,19.783392416159135,22.137843096245486
250,14.256187532886738,3.947436455094211
252,25.626464013551022,18.43476210925242
254,25.597486200207182,7.738627649193994
256,29.195726301479024,5.325529493952919
258,33.5251453932562,6.083699105821836
260,37.28214124187358,3.7094557265415204
262,41.68812773709534,15.059211473366627
264,45.61857852649432,0.0
266,48.158500423297006,15.389949547276839
268,52.59205236118761,9.701105709457082
270,57.54940635532043,5.8353140015058775
272,59.16656741938938,13.719688933629026
274,69.00271100155757,0.7452391386613608
276,66.60915848401994,15.608649930275496
278,73.60620955684455,12.089940841448218
280,73.53608151481174,19.649926793414185
282,80.56291246069864,18.133669989801536
284,81.22170101184025,23.97501803759251
286,90.99683226542746,22.162127299730106
288,92.30013097258508,27.750861120398856
290,87.3401232653221,36.31725892695041
292,94.02203446727468,38.624952162783856
294,92.94034253820212,44.3746885701023
296,94.35239693409156,49.18333105076507
298,95.80737610796403,54.12232591571783
300,100.0,59.272495549841764
