T,X,Y,Z
0.0,-1490.0,15.0,260.0
0.5,-1490.0,15.500253936008125,260.0
1.0,-1490.0,16.00050787201625,260.0
1.5,-1490.0,16.50076180802438,260.0
2.0,-1490.0,17.001015744032504,260.0
2.5,-1490.0,17.50126968004063,260.0
3.0,-1490.0,18.001523616048754,260.0
3.5,-1490.0,18.501777552056883,260.0
4.0,-1490.0,19.002031488065008,260.0
4.5,-1490.0,19.502285424073133,260.0
5.0,-1490.0,20.002539360081258,260.0
5.5,-1490.0,20.502793296089386,260.0
6.0,-1490.0,21.00304723209751,260.0
6.5,-1490.0,21.503301168105637,260.0
7.0,-1490.0,22.00355510411376,260.0
7.5,-1490.0,22.503809040121887,260.0
8.0,-1490.0,23.004062976130015,260.0
8.5,-1490.0,23.50431691213814,260.0
9.0,-1490.0,24.004570848146265,260.0
9.5,-1490.0,24.504824784154394,260.0
10.0,-1490.0,25.00507872016252,260.0
10.5,-1490.0,25.505332656170644,260.0
11.0,-1490.0,26.00558659217877,260.0
11.5,-1490.0,26.505840528186894,260.0
12.0,-1490.0,27.006094464195023,260.0
12.5,-1490.0,27.506348400203148,260.0
13.0,-1490.0,28.006602336211273,260.0
13.5,-1490.0,28.5068562722194,260.0
14.0,-1490.0,29.007110208227523,260.0
14.5,-1490.0,29.507364144235652,260.0
15.0,-1490.0,30.007618080243777,260.0
15.5,-1490.0,30.507872016251902,260.0
16.0,-1490.0,31.00812595226003,260.0
16.5,-1490.0,31.508379888268156,260.0
17.0,-1490.0,32.00863382427628,260.0
17.5,-1490.0,32.50888776028441,260.0
18.0,-1490.0,33.00914169629253,260.0
18.5,-1490.0,33.50939563230065,260.0
19.0,-1490.0,34.00964956830879,260.0
19.5,-1490.0,34.50990350431691,260.0
20.0,-1490.0,35.01015744032504,260.0
20.5,-1490.0,35.51041137633317,260.0
21.0,-1490.0,36.01066531234129,260.0
21.5,-1490.0,36.51091924834942,260.0
22.0,-1490.0,37.01117318435754,260.0
22.5,-1490.0,37.51142712036567,260.0
23.0,-1490.0,38.01168105637379,260.0
23.5,-1490.0,38.51193499238192,260.0
24.0,-1490.0,39.012188928390046,260.0
24.5,-1490.0,39.51244286439817,260.0
25.0,-1490.0,40.012696800406296,260.0
25.5,-1490.0,40.512950736414425,260.0
26.0,-1490.0,41.013204672422546,260.0
26.5,-1490.0,41.51345860843067,260.0
27.0,-1490.0,42.0137125444388,260.0
