t,x,y,z
1.0,0.0,0.0,0.0
2.0,0.0,2.4489795918367343,0.0
3.0,0.0,4.897959183673469,0.0
4.0,0.0,7.346938775510204,0.0
5.0,0.0,9.795918367346937,0.0
6.0,0.0,12.244897959183673,0.0
7.0,0.0,14.693877551020408,0.0
8.0,0.0,17.142857142857142,0.0
9.0,0.0,19.591836734693874,0.0
10.0,0.0,22.04081632653061,0.0
11.0,0.0,24.489795918367346,0.0
12.0,0.0,26.938775510204078,0.0
13.0,0.0,29.387755102040817,0.0
14.0,0.0,31.836734693877546,0.0
15.0,0.0,34.285714285714285,0.0
16.0,0.0,36.73469387755102,0.0
17.0,0.0,39.18367346938775,0.0
18.0,0.0,41.63265306122449,0.0
19.0,0.0,44.08163265306122,0.0
20.0,0.0,46.53061224489796,0.0
21.0,0.0,48.97959183673469,0.0
22.0,0.0,51.42857142857142,0.0
23.0,0.0,53.877551020408156,0.0
24.0,0.0,56.326530612244895,0.0
25.0,0.0,58.775510204081634,0.0
26.0,0.0,61.224489795918366,0.0
27.0,0.0,63.67346938775509,0.0
28.0,0.0,66.12244897959184,0.0
29.0,0.0,68.57142857142857,0.0
30.0,0.0,71.0204081632653,0.0
31.0,0.0,73.46938775510203,0.0
32.0,0.0,75.91836734693877,0.0
33.0,0.0,78.3673469387755,0.0
34.0,0.0,80.81632653061224,0.0
35.0,0.0,83.26530612244898,0.0
36.0,0.0,85.71428571428571,0.0
37.0,0.0,88.16326530612244,0.0
38.0,0.0,90.61224489795917,0.0
39.0,0.0,93.06122448979592,0.0
40.0,0.0,95.51020408163264,0.0
41.0,0.0,97.95918367346938,0.0
42.0,0.0,100.40816326530611,0.0
43.0,0.0,102.85714285714285,0.0
44.0,0.0,105.3061224489796,0.0
45.0,0.0,107.75510204081631,0.0
46.0,0.0,110.20408163265304,0.0
47.0,0.0,112.65306122448979,0.0
48.0,0.0,115.10204081632652,0.0
49.0,0.0,117.55102040816327,0.0
50.0,0.0,120.0,0.0
51.0,0.0,120.0,0.0
52.0,44.897959183673464,120.0,0.0
53.0,89.79591836734693,120.0,0.0
54.0,134.6938775510204,120.0,0.0
55.0,179.59183673469386,120.0,0.0
56.0,224.48979591836732,120.0,0.0
57.0,269.3877551020408,120.0,0.0
58.0,314.2857142857143,120.0,0.0
59.0,359.1836734693877,120.0,0.0
60.0,404.0816326530612,120.0,0.0
61.0,448.97959183673464,120.0,0.0
63.0,493.8775510204081,120.0,0.0
64.0,510.54421768707476,120.0,17.77777777777778
65.0,527.2108843537414,120.0,35.55555555555556
66.0,543.8775510204081,120.0,53.33333333333333
67.0,560.5442176870747,120.0,71.11111111111111
68.0,577.2108843537414,120.0,88.88888888888889
69.0,593.8775510204081,120.0,106.66666666666666
70.0,610.5442176870747,120.0,124.44444444444443
71.0,627.2108843537414,120.0,142.22222222222223
72.0,643.8775510204081,120.0,160.0
73.0,643.8775510204081,120.0,160.0
74.0,660.5442176870747,120.0,142.22222222222223
75.0,677.2108843537414,120.0,124.44444444444444
76.0,693.8775510204081,120.0,106.66666666666667
77.0,710.5442176870747,120.0,88.88888888888889
78.0,727.2108843537414,120.0,71.11111111111111
79.0,743.8775510204081,120.0,53.33333333333334
80.0,760.5442176870747,120.0,35.55555555555557
81.0,777.2108843537414,120.0,17.77777777777777
